Snover,459,477,60,62,50,62,60,40,334,Ice,Grass,RU,Snow Warning,null,Soundproof,50.5,80,1 Atk,131,White,5120,Neutral,Monster,Grass,120,1250000,null,477,459,null,null,142,null
Snubbull,209,239,60,80,50,40,40,30,300,Normal,null,NU,Intimidate,Run Away,Rattled,7.8,20,1 Atk,63,Pink,5120,F (75%),Field,Fairy,190,800000,null,239,209,123,null,null,null
Solosis,577,577,45,30,40,105,50,20,290,Psychic,null,NU,Overcoat,Magic Guard,Regenerator,1,20,1 SpA,58,Green,5120,Neutral,Amorphous,null,200,1059860,null,577,577,null,null,null,83
Solrock,338,365,70,95,85,55,65,70,440,Rock,Psychic,NU,Levitate,null,null,154,100,2 Atk,150,Red,6400,None,Mineral,null,45,800000,N,365,338,null,126,null,null
Spearow,21,21,40,60,30,31,31,70,262,Normal,Flying,NU,Keen Eye,null,Sniper,2,20,1 Spe,58,Brown,3840,Neutral,Flying,null,255,1000000,null,21,21,13,null,null,null
Spheal,363,392,70,40,50,55,50,25,290,Ice,Water,NU,Thick Fat,Ice Body,Oblivious,39.5,60,1 HP,75,Blue,5120,Neutral,Water 1,Field,255,1059860,null,392,363,null,173,null,null
Spinarak,167,198,40,60,40,40,40,30,250,Bug,Poison,NU,Swarm,Insomnia,Sniper,8.5,20,1 Atk,54,Green,3840,Neutral,Bug,null,255,800000,null,198,167,32,null,null,null
Spinda,327,354,60,60,60,60,60,60,360,Normal,null,NU,Own Tempo,Tangled Feet,Contrary,5,20,1 SpA,85,Brown,3840,Neutral,Field,Human-Like,255,800000,N,354,327,null,114,null,null
Spiritomb,442,462,50,92,108,92,108,35,485,Ghost,Dark,UU,Pressure,null,Infiltrator,108,100,1 Def/1 SpD,168,Purple,7680,Neutral,Amorphous,null,100,1000000,N,462,442,null,null,108,null
Spoink,325,352,60,25,35,70,80,60,330,Psychic,null,NU,Thick Fat,Own Tempo,Gluttony,30.6,60,1 SpD,89,Black,5120,Neutral,Field,null,255,800000,null,352,325,null,110,null,null
Squirtle,7,7,44,48,65,60,54,43,314,Water,null,NU,Torrent,null,Rain Dish,9,20,1 Def,66,Blue,5120,M (87.5%),Monster,Water 1,45,1059860,null,7,7,232,null,null,null
Stantler,234,264,73,95,62,85,65,85,465,Normal,null,NU,Intimidate,Frisk,Sap Sipper,71.2,80,1 Atk,165,Brown,5120,Neutral,Field,null,45,1250000,N,264,234,129,null,null,null
Staraptor,398,427,85,120,70,50,50,100,475,Normal,Flying,BL,Intimidate,null,Reckless,24.9,40,3 Atk,172,Brown,null,Neutral,Flying,null,45,1059860,Lv. 34,427,398,null,null,12,null
Staravia,397,426,55,75,50,40,40,80,340,Normal,Flying,NU,Intimidate,null,Reckless,15.5,40,2 Spe,113,Brown,null,Neutral,Flying,null,120,1059860,Lv. 14,426,397,null,null,11,null
Starly,396,425,40,55,30,30,30,60,245,Normal,Flying,NU,Keen Eye,null,null,2,20,1 Spe,56,Brown,3840,Neutral,Flying,null,255,1059860,null,425,396,null,null,10,null
Starmie,121,138,60,75,85,100,85,115,520,Water,Psychic,OU,Illuminate,Natural Cure,Analytic,80,80,2 Spe,207,Purple,null,None,Water 3,null,60,1250000,Water Stone,138,121,168,144,null,null
Staryu,120,137,30,45,55,70,55,85,340,Water,null,NU,Illuminate,Natural Cure,Analytic,34.5,60,1 Spe,106,Brown,5120,None,Water 3,null,225,1250000,null,137,120,167,143,null,null
Steelix,208,104,75,85,200,55,65,30,510,Steel,Ground,RU,Rock Head,Sturdy,Sheer Force,400,120,2 Def,196,Gray,null,Neutral,Mineral,null,25,1000000,Trade h/ Metal Coat,104,208,63,null,35,null
Stoutland,508,508,85,100,90,45,90,80,490,Normal,null,NU,Intimidate,Sand Rush,Scrappy,61,80,3 Atk,221,Gray,null,Neutral,Field,null,45,1059860,Lv. 32,508,508,null,null,null,14
Stunfisk,618,618,109,66,84,81,99,32,471,Ground,Electric,NU,Static,Limber,Sand Veil,11,40,2 HP,165,Brown,5120,Neutral,Water 1,Amorphous,75,1000000,N,618,618,null,null,null,124
Stunky,434,457,63,63,47,41,41,74,329,Poison,Dark,NU,Stench,Aftermath,Keen Eye,19.2,40,1 Spe,79,Purple,5120,Neutral,Field,null,225,1000000,null,457,434,null,null,84,null
Sudowoodo,185,214,70,100,115,30,65,30,410,Rock,null,NU,Sturdy,Rock Head,Rattled,38,60,2 Def,135,Brown,5120,Neutral,Mineral,null,65,1000000,Level w/ Mimic,214,185,106,null,null,null
Suicune,245,269,100,75,115,90,115,85,580,Water,null,UU,Pressure,null,Water Absorb,187,100,1 Def/2 SpD,215,Blue,NONE,None,-,null,3,1250000,N,269,245,240,null,null,null
Sunflora,192,221,75,75,55,105,85,30,425,Grass,null,NU,Chlorophyll,Solar Power,Early Bird,8.5,20,2 SpA,146,Yellow,null,Neutral,Grass,null,120,1059860,Sun Stone,221,192,103,null,null,null
Sunkern,191,220,30,30,30,30,30,30,180,Grass,null,NU,Chlorophyll,Solar Power,Early Bird,1.8,20,1 SpA,52,Yellow,5120,Neutral,Grass,null,235,1059860,null,220,191,102,null,null,null
Surskit,283,308,40,30,32,50,52,65,269,Bug,Water,NU,Swift Swim,null,Rain Dish,1.7,20,1 Spe,63,Blue,3840,Neutral,Water 1,Bug,200,1000000,null,308,283,null,32,null,null
Swablu,333,360,45,40,60,40,75,50,310,Normal,Flying,NU,Natural Cure,null,Cloud Nine,1.2,20,1 SpD,74,Blue,5120,Neutral,Flying,Dragon,255,600000,null,360,333,null,121,171,null
Swadloon,541,541,55,63,90,50,80,42,380,Bug,Grass,NU,Leaf Guard,Chlorophyll,Overcoat,7.3,20,2 Def,133,Green,null,Neutral,Bug,null,120,1059860,Lv. 20,541,541,null,null,null,47
Swalot,317,344,100,73,83,73,83,55,467,Poison,null,NU,Liquid Ooze,Sticky Hold,Gluttony,80,80,2 HP,168,Purple,null,Neutral,Amorphous,null,75,1640000,Lv. 26,344,317,null,96,null,null
Swampert,260,284,100,110,90,85,90,60,535,Water,Ground,OU,Torrent,null,Damp,81.9,80,3 Atk,210,Blue,null,M (87.5%),Monster,Water 1,45,1059860,Lv. 36,284,260,null,9,null,null
Swanna,581,581,75,87,63,87,63,98,473,Water,Flying,NU,Keen Eye,Big Pecks,Hydration,24.2,40,2 Spe,166,White,null,Neutral,Water 1,Flying,45,1000000,Lv. 35,581,581,null,null,null,87
Swellow,277,301,60,85,60,50,50,125,430,Normal,Flying,NU,Guts,null,Scrappy,19.8,40,2 Spe,162,Blue,null,Neutral,Flying,null,45,1059860,Lv. 22,301,277,null,26,null,null
Swinub,220,250,50,50,40,30,30,50,250,Ice,Ground,NU,Oblivious,Snow Cloak,Thick Fat,6.5,20,1 Atk,78,Brown,5120,Neutral,Field,null,225,1250000,null,250,220,191,null,203,null
Swoobat,528,528,67,57,55,77,55,114,425,Psychic,Flying,NU,Unaware,Klutz,Simple,10.5,40,2 Spe,149,Blue,null,Neutral,Field,Flying,45,1000000,Friendship,528,528,null,null,null,34
Taillow,276,300,40,55,30,30,30,85,270,Normal,Flying,NU,Guts,null,Scrappy,2.3,20,1 Spe,59,Blue,3840,Neutral,Flying,null,200,1059860,null,300,276,null,25,null,null
Tangela,114,129,65,55,115,100,40,60,435,Grass,null,RU,Chlorophyll,Leaf Guard,Regenerator,35,60,1 Def,166,Blue,5120,Neutral,Grass,null,45,1000000,null,129,114,179,null,181,null
Tangrowth,465,130,100,100,125,110,50,50,535,Grass,null,UU,Chlorophyll,Leaf Guard,Regenerator,128.6,100,2 Def,211,Blue,null,Neutral,Grass,null,30,1000000,Level w/ Ancientpower,130,465,null,null,182,null
Tauros,128,152,75,100,95,40,70,110,490,Normal,null,NU,Intimidate,Anger Point,Sheer Force,88.4,80,1 Atk/1 Spe,211,Brown,5120,M (100%),Field,null,45,1250000,N,152,128,148,null,null,null
Teddiursa,216,246,60,80,50,50,50,40,330,Normal,null,NU,Pickup,Quick Feet,Honey Gather,8.8,20,1 Atk,124,Brown,5120,Neutral,Field,null,120,1000000,null,246,216,193,null,null,null
Tentacool,72,78,40,40,35,50,100,70,335,Water,Poison,NU,Clear Body,Liquid Ooze,Rain Dish,45.5,60,1 SpD,105,Blue,5120,Neutral,Water 3,null,190,1250000,null,78,72,162,66,136,null
Tentacruel,73,79,80,70,65,80,120,100,515,Water,Poison,OU,Clear Body,Liquid Ooze,Rain Dish,55,80,2 SpD,205,Blue,null,Neutral,Water 3,null,60,1250000,Lv. 30,79,73,163,67,137,null
Tepig,498,498,65,63,45,45,45,45,308,Fire,null,NU,Blaze,null,Thick Fat,9.9,20,1 HP,28,Red,5120,M (87.5%),Field,null,45,1059860,null,498,498,null,null,null,4
Terrakion,639,639,91,129,90,72,90,108,580,Rock,Fighting,OU,Justified,null,null,260,120,3 Atk,261,Gray,NONE,None,-,null,3,1250000,N,639,639,null,null,null,145
Throh,538,538,120,100,85,30,85,45,465,Fighting,null,NU,Guts,Inner Focus,Mold Breaker,55.5,80,2 HP,163,Red,5120,M (100%),Human-Like,null,45,1000000,null,538,538,null,null,null,44
Thundurus,642,642,79,115,70,125,80,111,580,Electric,Flying,OU,Prankster,null,Defiant,61,80,3 Atk,261,Blue,NONE,M (100%),-,null,3,1250000,N,642,642,null,null,null,148
Timburr,532,532,75,80,55,25,35,35,305,Fighting,null,NU,Guts,Sheer Force,Iron Fist,12.5,40,1 Atk,61,Gray,5120,M (75%),Human-Like,null,180,1059860,null,532,532,null,null,null,38
Tirtouga,564,564,54,78,103,53,45,22,355,Water,Rock,NU,Solid Rock,Sturdy,Swift Swim,16.5,40,1 Def,71,Blue,7680,M (87.5%),Water 1,Water 3,45,1000000,null,564,564,null,null,null,70
Togekiss,468,204,85,50,95,120,115,80,545,Normal,Flying,UU,Hustle,Serene Grace,Super Luck,38,60,2 SpA/1 SpD,220,White,null,M (87.5%),Flying,Fairy,30,800000,Shiny Stone,204,468,null,null,175,null
Togepi,175,202,35,20,65,40,65,20,245,Normal,null,NU,Hustle,Serene Grace,Super Luck,1.5,20,1 SpD,74,White,2560,M (87.5%),-,null,190,800000,null,202,175,46,null,173,null
Togetic,176,203,55,40,85,80,105,40,405,Normal,Flying,NU,Hustle,Serene Grace,Super Luck,3.2,20,2 SpD,114,White,null,M (87.5%),Flying,Fairy,75,800000,Friendship,203,176,47,null,174,null
Torchic,255,279,45,60,40,70,50,45,310,Fire,null,NU,Blaze,null,Speed Boost,2.5,20,1 SpA,65,Red,5120,M (87.5%),Field,null,45,1059860,null,279,255,null,4,null,null
Torkoal,324,351,70,85,140,85,70,20,470,Fire,null,NU,White Smoke,null,Shell Armor,80.4,80,2 Def,161,Brown,5120,Neutral,Field,null,90,1000000,N,351,324,null,105,null,null
Tornadus,641,641,79,115,70,125,80,111,580,Flying,null,OU,Prankster,null,Defiant,63,80,3 Atk,261,Green,NONE,M (100%),-,null,3,1250000,N,641,641,null,null,null,147
Torterra,389,418,95,109,105,75,85,56,525,Grass,Ground,NU,Overgrow,null,Shell Armor,310,120,2 Atk/1 Def,208,Green,null,M (87.5%),Monster,Grass,45,1059860,Lv. 32,418,389,null,null,3,null
Totodile,158,189,50,65,64,44,48,43,314,Water,null,NU,Torrent,null,Sheer Force,9.5,20,1 Atk,66,Blue,5120,M (87.5%),Monster,Water 1,45,1059860,null,189,158,7,null,null,null
Toxicroak,454,473,83,106,65,86,65,85,490,Poison,Fighting,OU,Anticipate,Dry Skin,Poison Touch,44.4,60,2 Atk,181,Blue,null,Neutral,Human-Like,null,75,1000000,Lv. 37,473,454,null,null,130,null
Tranquill,520,520,62,77,62,50,42,65,358,Normal,Flying,NU,Big Pecks,Super Luck,Rivalry,15,40,2 Atk,125,Gray,null,Neutral,Flying,null,120,1059860,Lv. 21,520,520,null,null,null,26
Trapinch,328,355,45,100,45,45,45,10,290,Ground,null,NU,Hyper Cutter,Arena Trap,Sheer Force,15,40,1 Atk,73,Brown,5120,Neutral,Bug,null,255,1059860,null,355,328,null,116,null,null
Treecko,252,276,40,45,35,65,55,70,310,Grass,null,NU,Overgrow,null,Unburden,5,20,1 Spe,65,Green,5120,M (87.5%),Monster,Dragon,45,1059860,null,276,252,null,1,null,null
Tropius,357,385,99,68,83,72,87,51,460,Grass,Flying,NU,Chlorophyll,Solar Power,Harvest,100,100,2 HP,169,Green,6400,Neutral,Monster,Grass,200,1250000,N,385,357,null,150,185,null
Trubbish,568,568,50,50,62,40,62,65,329,Poison,null,NU,Stench,Sticky Hold,Aftermath,31,60,1 Spe,66,Green,5120,Neutral,Mineral,null,190,1000000,null,568,568,null,null,null,74
Turtwig,387,416,55,68,64,45,55,31,318,Grass,null,NU,Overgrow,null,Shell Armor,10.2,40,1 Atk,64,Green,5120,M (87.5%),Monster,Grass,45,1059860,null,416,387,null,null,1,null
Tympole,535,535,50,50,40,50,40,64,294,Water,null,NU,Swift Swim,Hydration,Water Absorb,4.5,20,1 Spe,59,Blue,5120,Neutral,Water 1,null,255,1059860,null,535,535,null,null,null,41
Tynamo,602,602,35,55,40,45,40,60,275,Electric,null,NU,Levitate,null,null,0.3,20,1 Spe,55,White,5120,Neutral,Amorphous,null,190,1250000,null,602,602,null,null,null,108
Typhlosion,157,188,78,84,78,109,85,100,534,Fire,null,RU,Blaze,null,Flash Fire,79.5,80,3 SpA,209,Yellow,null,M (87.5%),Field,null,45,1059860,Lv. 36,188,157,6,null,null,null
Tyranitar,248,272,100,134,110,95,100,61,600,Rock,Dark,OU,Sand Stream,null,Unnerve,202,120,3 Atk,218,Green,null,Neutral,Monster,null,45,1250000,Lv. 55,272,248,246,null,null,null
Tyrogue,236,115,35,35,35,35,35,35,210,Fighting,null,NU,Guts,Steadfast,Vital Spirit,21,40,1Atk,91,Purple,6400,M (100%),-,null,75,1000000,null,115,236,143,null,null,null
Umbreon,197,162,95,65,110,60,130,65,525,Dark,null,RU,Synchronize,null,Inner Focus,27,60,2 SpD,197,Black,null,M (87.5%),Field,null,45,1000000,Nite Friendship,162,197,185,null,168,null
Unfezant,521,521,80,105,80,65,55,93,478,Normal,Flying,NU,Big Pecks,Super Luck,Rivalry,29,60,3 Atk,215,Gray,null,Neutral,Flying,null,45,1059860,Lv. 32,521,521,null,null,null,27
Unown,201,230,48,72,48,72,48,48,336,Psychic,null,NU,Levitate,null,null,5,20,1 Atk/1 SpA,61,Black,NONE,None,-,null,225,1000000,N,230,201,61,null,114,null
Ursaring,217,247,90,130,75,75,75,55,500,Normal,null,NU,Guts,Quick Feet,Unnerve,125.8,100,2 Atk,189,Brown,null,Neutral,Field,null,60,1000000,Lv. 30,247,217,194,null,null,null
Uxie,480,480,75,75,130,75,130,95,580,Psychic,null,RU,Levitate,null,null,0.3,20,2 Def/1 SpD,210,Yellow,NONE,None,-,null,3,1250000,N,480,480,null,null,146,null
Vanillish,583,583,51,65,65,80,75,59,395,Ice,null,NU,Ice Body,null,Weak Armor,41,60,2 SpA,138,White,null,Neutral,Mineral,null,120,1000000,Lv. 35,583,583,null,null,null,89
Vanillite,582,582,36,50,50,65,60,44,305,Ice,null,NU,Ice Body,null,Weak Armor,5.7,20,1 SpA,61,White,5120,Neutral,Mineral,null,255,1000000,null,582,582,null,null,null,88
Vanilluxe,584,584,71,95,85,110,95,79,535,Ice,null,NU,Ice Body,null,Weak Armor,57.5,80,3 SpA,241,White,null,Neutral,Mineral,null,45,1000000,Lv. 47,584,584,null,null,null,90
Vaporeon,134,158,130,65,60,110,95,65,525,Water,null,OU,Water Absorb,null,Hydration,29,60,2 HP,196,Blue,null,M (87.5%),Field,null,45,1000000,Water Stone,158,134,181,null,164,null
Venipede,543,543,30,45,59,30,39,57,260,Bug,Poison,NU,Poison Point,Swarm,Quick Feet,5.3,20,1 Def,52,Red,3840,Neutral,Bug,null,255,1059860,null,543,543,null,null,null,49
Venomoth,49,54,70,65,60,90,75,90,450,Bug,Poison,RU,Shield Dust,Tinted Lens,Wonder Skin,12.5,40,1 SpA/1 Spe,138,Purple,null,Neutral,Bug,null,75,1000000,Lv. 31,54,49,109,null,null,null
Venonat,48,53,60,55,50,40,55,45,305,Bug,Poison,NU,Compoundeyes,Tinted Lens,Run Away,30,60,1 SpD,75,Purple,5120,Neutral,Bug,null,190,1000000,null,53,48,108,null,null,null
Venusaur,3,3,80,82,83,100,100,80,525,Grass,Poison,OU,Overgrow,null,Chlorophyll,100,100,2 SpA/1 SpD,208,Green,null,M (87.5%),Monster,Grass,45,1059860,Lv. 32,3,3,228,null,null,null
Vespiquen,416,443,70,80,102,80,102,40,474,Bug,Flying,NU,Pressure,null,Unnerve,38.5,60,1 Def/1 SpD,188,Yellow,null,F (100%),Bug,null,45,1059860,Lv. 21F,443,416,null,null,54,null
Vibrava,329,356,50,70,50,50,50,70,340,Ground,Dragon,NU,Levitate,null,null,15.3,40,1 Atk/1 Spe,126,Green,null,Neutral,Bug,null,120,1059860,Lv. 35,356,329,null,117,null,null
Victini,494,494,100,100,100,100,100,100,600,Psychic,Fire,UU,Victory Star,null,null,4,20,3 HP,270,Yellow,NONE,None,-,null,3,1250000,N,494,494,null,null,null,0
Victreebel,71,77,80,105,65,100,60,70,480,Grass,Poison,UU,Chlorophyll,null,Gluttony,15.5,40,3 Atk,191,Green,null,Neutral,Grass,null,45,1059860,Leaf Stone,77,71,66,null,null,null
Vigoroth,288,313,80,80,80,55,55,90,440,Normal,null,NU,Vital Spirit,null,null,46.5,60,2 Spe,126,White,null,Neutral,Field,null,120,1250000,Lv. 18,313,288,null,37,null,null
Vileplume,45,49,75,80,85,100,90,50,480,Grass,Poison,NU,Chlorophyll,null,Effect Spore,18.6,40,3 SpA,184,Red,null,Neutral,Grass,null,45,1059860,Leaf Stone,49,45,85,90,null,null
Virizion,640,640,91,90,72,90,129,108,580,Grass,Fighting,OU,Justified,null,null,200,120,3 SpD,261,Green,NONE,None,-,null,3,1250000,N,640,640,null,null,null,146
Volbeat,313,338,65,73,55,47,75,85,400,Bug,null,NU,Illuminate,Swarm,Prankster,17.7,40,1 Spe,146,Gray,3840,M (100%),Bug,Human-Like,150,600000,N,338,313,null,86,null,null
Volcarona,637,637,85,60,65,135,105,100,550,Bug,Fire,OU,Flame Body,null,Swarm,46,60,3 SpA,248,White,null,Neutral,Bug,null,15,1250000,Lv. 59,637,637,null,null,null,143
Voltorb,100,109,40,30,50,55,55,100,330,Electric,null,NU,Soundproof,Static,Aftermath,10.4,40,1 Spe,103,Red,5120,None,Mineral,null,190,1000000,null,109,100,120,84,null,null
Vullaby,629,629,70,55,75,45,65,60,370,Dark,Flying,NU,Big Pecks,Overcoat,Weak Armor,9,20,1 Def,74,Brown,5120,F (100%),Flying,null,190,1250000,null,629,629,null,null,null,135
Vulpix,37,39,38,41,40,50,65,65,299,Fire,null,UU,Flash Fire,null,Drought,9.9,20,1 Spe,63,Brown,5120,F (75%),Field,null,190,1000000,null,39,37,125,153,null,null
Wailmer,320,347,130,70,35,70,35,60,400,Water,null,NU,Water Veil,Oblivious,Pressure,130,100,1 HP,137,Blue,10240,Neutral,Field,Water 2,125,1640000,null,347,320,null,99,null,null
Wailord,321,348,170,90,45,90,45,60,500,Water,null,NU,Water Veil,Oblivious,Pressure,398,120,2 HP,206,Blue,null,Neutral,Field,Water 2,60,1640000,Lv. 40,348,321,null,100,null,null
Walrein,365,394,110,80,90,95,90,65,530,Ice,Water,NU,Thick Fat,Ice Body,Oblivious,150.6,100,3 HP,192,Blue,null,Neutral,Water 1,Field,45,1059860,Lv. 44,394,365,null,175,null,null
Wartortle,8,8,59,63,80,65,80,58,405,Water,null,NU,Torrent,null,Rain Dish,22.5,40,1 Def/1 SpD,143,Blue,null,M (87.5%),Monster,Water 1,45,1059860,Lv. 16,8,8,233,null,null,null
Watchog,505,505,60,85,69,60,69,77,420,Normal,null,NU,Illuminate,Keen Eye,Analytic,27,60,1 Atk,147,Brown,null,Neutral,Field,null,255,1000000,Lv. 20,505,505,null,null,null,11
Weavile,461,245,70,120,65,45,85,125,510,Dark,Ice,UU,Pressure,null,Pickpocket,34,60,1 Atk/1 Spe,199,Black,null,Neutral,Field,null,45,1059860,Nite Level h/ Razor Claw,245,461,null,null,145,null
Weedle,13,13,40,35,30,20,20,50,195,Bug,Poison,NU,Shield Dust,null,Run Away,3.2,20,1 Spe,52,Brown,3840,Neutral,Bug,null,255,1000000,null,13,13,27,null,null,null
Weepinbell,70,76,65,90,50,85,45,55,390,Grass,Poison,NU,Chlorophyll,null,Gluttony,6.4,20,2 Atk,151,Green,null,Neutral,Grass,null,120,1059860,Lv. 21,76,70,65,null,null,null
Weezing,110,122,65,90,120,85,70,60,490,Poison,null,RU,Levitate,null,null,9.5,20,2 Def,173,Purple,null,Neutral,Amorphous,null,60,1000000,Lv. 35,122,110,115,109,null,null
Whimsicott,547,547,60,67,85,77,75,116,480,Grass,null,OU,Prankster,Infiltrator,Chlorophyll,6.6,20,2 Spe,168,Green,null,Neutral,Grass,Fairy,75,1000000,Sun Stone,547,547,null,null,null,53
Whirlipede,544,544,40,55,99,40,79,47,360,Bug,Poison,NU,Poison Point,Swarm,Quick Feet,58.5,80,2 Def,126,Gray,null,Neutral,Bug,null,120,1059860,Lv. 22,544,544,null,null,null,50
Whiscash,340,367,110,78,73,76,71,60,468,Water,Ground,NU,Oblivious,Anticipate,Hydration,23.6,40,2 HP,158,Blue,null,Neutral,Water 2,null,75,1000000,Lv. 30,367,340,null,128,81,null
Whismur,293,318,64,51,23,51,23,28,240,Normal,null,NU,Soundproof,null,Rattled,16.3,40,1 HP,68,Pink,5120,Neutral,Monster,Field,190,1059860,null,318,293,null,45,null,null
Wigglytuff,40,43,140,70,45,75,50,45,425,Normal,null,NU,Cute Charm,null,Frisk,12,40,3 HP,109,Pink,null,F (75%),Fairy,null,50,800000,Moon Stone,43,40,45,139,null,null
Wingull,278,302,40,30,30,55,30,85,270,Water,Flying,NU,Keen Eye,null,Rain Dish,9.5,20,1 Spe,64,White,5120,Neutral,Water 1,Flying,190,1000000,null,302,278,null,27,119,null
Wobbuffet,202,232,190,33,58,33,58,33,405,Psychic,null,BL,Shadow Tag,null,Telepathy,28.5,60,2 HP,177,Blue,5120,Neutral,Amorphous,null,45,1000000,Lv. 15,232,202,107,161,null,null
Woobat,527,527,55,45,43,55,43,72,313,Psychic,Flying,NU,Unaware,Klutz,Simple,2.1,20,1 Spe,63,Blue,3840,Neutral,Field,Flying,190,1000000,null,527,527,null,null,null,33
Wooper,194,224,55,45,45,25,25,15,210,Water,Ground,NU,Damp,Water Absorb,Unaware,8.5,20,1 HP,52,Blue,5120,Neutral,Water 1,Field,255,1000000,null,224,194,56,null,117,null
Wormadam_P,413,440,60,59,85,79,105,36,424,Bug,Grass,NU,Anticipate,null,Overcoat,6.5,20,2 SpD,159,Gray,null,F (100%),Bug,null,45,1000000,Lv. 20F Plant Cloak,440,413,null,null,46,null
Wormadam_S,413.1,440.1,60,79,105,59,85,36,424,Bug,Ground,NU,Anticipate,null,Overcoat,6.5,20,2 SpD,159,Gray,null,F (100%),Bug,null,45,1000000,Lv. 20F Sand Cloak,440.1,413.1,null,null,46.1,null
Wormadam_T,413.2,440.2,60,69,95,69,95,36,424,Bug,Steel,NU,Anticipate,null,Overcoat,6.5,20,2 SpD,159,Gray,null,F (100%),Bug,null,45,1000000,Lv. 20F Trash Cloak,440.2,413.2,null,null,46.2,null
Wurmple,265,289,45,45,35,20,30,20,195,Bug,null,NU,Shield Dust,null,Run Away,3.6,20,1 HP,54,Red,3840,Neutral,Bug,null,255,1000000,null,289,265,null,14,48,null
Wynaut,360,231,95,23,48,23,48,23,260,Psychic,null,NU,Shadow Tag,null,Telepathy,14,40,1 HP,44,Blue,5120,Neutral,-,null,125,1000000,null,231,360,null,160,null,null
Xatu,178,206,65,75,70,95,70,95,470,Psychic,Flying,UU,Synchronize,Early Bird,Magic Bounce,15,40,1 SpA/1 Spe,171,Green,null,Neutral,Flying,null,75,1000000,Lv. 25,206,178,160,163,null,null
Yamask,562,562,38,30,85,55,65,30,303,Ghost,null,NU,Mummy,null,null,1.5,20,1 Def,61,Black,6400,Neutral,Mineral,Amorphous,190,1000000,null,562,562,null,null,null,68
Yanma,193,222,65,65,45,75,45,95,390,Bug,Flying,NU,Speed Boost,Compoundeyes,Frisk,38,60,2 Spe,147,Red,5120,Neutral,Bug,null,75,1000000,null,222,193,101,null,183,null
Yanmega,469,223,86,76,86,116,56,95,515,Bug,Flying,RU,Speed Boost,Tinted Lens,Frisk,51.5,80,2 Atk,198,Green,null,Neutral,Bug,null,30,1000000,Level w/ Ancientpower,223,469,null,null,184,null
Zangoose,335,362,73,115,60,60,60,90,458,Normal,null,NU,Immunity,null,Poison Rampage,40.3,60,2 Atk,165,White,5120,Neutral,Field,null,90,600000,N,362,335,null,123,null,null
Zapdos,145,176,90,90,85,125,90,100,580,Electric,Flying,UU,Pressure,null,Lightningrod,52.6,80,3 SpA,216,Yellow,NONE,None,-,null,3,1250000,N,176,145,236,null,null,null
Zebstrika,523,523,75,100,63,80,63,116,497,Electric,null,NU,Lightningrod,Motor Drive,Sap Sipper,79.5,80,2 Spe,174,Black,null,Neutral,Field,null,75,1000000,Lv. 27,523,523,null,null,null,29
Zekrom,644,644,100,150,120,120,100,90,680,Dragon,Electric,Uber,Teravolt,null,null,345,120,3 Atk,306,Black,NONE,None,-,null,45,1250000,N,644,644,null,null,null,150
Zigzagoon,263,287,38,30,41,30,41,60,240,Normal,null,NU,Pickup,Gluttony,Quick Feet,17.5,40,1 Spe,60,Brown,3840,Neutral,Field,null,255,1000000,null,287,263,null,12,null,null
Zoroark,571,571,60,105,60,120,60,105,510,Dark,null,UU,Illusion,null,null,81.1,80,2 SpA,179,Gray,null,M (87.5%),Field,null,45,1059860,Lv. 30,571,571,null,null,null,77
Zorua,570,570,40,65,40,80,40,65,330,Dark,null,NU,Illusion,null,null,12.5,40,1 SpA,66,Gray,6400,M (87.5%),Field,null,75,1059860,null,570,570,null,null,null,76
Zubat,41,44,40,45,35,30,40,55,245,Poison,Flying,NU,Inner Focus,null,Infiltrator,7.5,20,1 Spe,54,Purple,3840,Neutral,Flying,null,255,1000000,null,44,41,37,63,28,null
Zweilous,634,634,72,85,70,65,70,58,420,Dark,Dragon,NU,Hustle,null,null,50,80,2 Atk,147,Blue,null,Neutral,Dragon,null,45,1250000,Lv. 50,634,634,null,null,null,140
